domain,signal,previous_run_id,current_run_id,previous_completed_at,current_completed_at,previous_outcome,current_outcome,previous_value_json,current_value_json,changed
dukehub.duke.edu,crawler.http_403_frequency,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""count"":0,""rate"":0.0,""response_count"":6}","{""count"":0,""rate"":0.0,""response_count"":6}",False
dukehub.duke.edu,crawler.http_429_frequency,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""count"":0,""rate"":0.0,""response_count"":6}","{""count"":0,""rate"":0.0,""response_count"":6}",False
dukehub.duke.edu,crawler.http_status_distribution,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""200"":1,""302"":2,""404"":3}","{""200"":1,""302"":2,""404"":3}",False
dukehub.duke.edu,crawler.robots_exists,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,false,false,False
dukehub.duke.edu,crawler.robots_status,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,404,404,False
dukehub.duke.edu,crawler.sitemaps,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,[],[],False
dukehub.duke.edu,crawler.user_agents,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,[],[],False
dukehub.duke.edu,economic.api_pricing,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,economic.metering,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,economic.pricing_links,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,economic.registration_links,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,economic.registration_required,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,economic.subscription_required,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.authentication_challenge,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,false,false,False
dukehub.duke.edu,human.browser_captcha_marker_visible,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,human.browser_cookie_wall_marker_visible,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,human.browser_login_marker_visible,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,human.browser_paywall_marker_visible,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,human.captcha_detected,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.cookie_wall_detected,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.geographic_restriction,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.homepage_accessible,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,true,true,False
dukehub.duke.edu,human.homepage_content_type,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""text/html; CHARSET=UTF-8""","""text/html; CHARSET=UTF-8""",False
dukehub.duke.edu,human.homepage_final_url,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""https://dukehub.duke.edu/psc/CSPRD01/EMPLOYEE/SA/s/WEBLIB_HCX_GN.H_SPRINGBOARD.FieldFormula.IScript_Main?institution=DUKEU&""","""https://dukehub.duke.edu/psc/CSPRD01/EMPLOYEE/SA/s/WEBLIB_HCX_GN.H_SPRINGBOARD.FieldFormula.IScript_Main?institution=DUKEU&""",False
dukehub.duke.edu,human.homepage_status,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,200,200,False
dukehub.duke.edu,human.http_access_disposition,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""reachable""","""reachable""",False
dukehub.duke.edu,human.javascript_required,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.login_required,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.paywall_detected,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,human.rate_limited,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,false,false,False
dukehub.duke.edu,infrastructure.acceleration_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.bot_management_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.cache_headers,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""cache-control"":""no-cache, no-store""}","{""cache-control"":""no-cache, no-store""}",False
dukehub.duke.edu,infrastructure.cache_status,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.cdn,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.cdn_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.challenge_response,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,infrastructure.content_encoding,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""gzip""","""gzip""",False
dukehub.duke.edu,infrastructure.dns_provider,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,infrastructure.edge_location_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,{},{},False
dukehub.duke.edu,infrastructure.edge_provider,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,infrastructure.edge_response_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.edge_service_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,infrastructure.hosting_provider,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,infrastructure.http3_advertised,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,infrastructure.load_balancer_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.response_cookie_fingerprints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,infrastructure.response_headers,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""cache-control"":""no-cache, no-store"",""content-encoding"":""gzip"",""content-length"":""5292"",""content-type"":""text/html; CHARSET=UTF-8"",""date"":""Wed, 23 Sep 2026 19:55:35 GMT"",""referrer-policy"":""strict-origin-when-cross-origin"",""server"":""Apache/2.4.62 (Oracle Linux Server) OpenSSL/3.5.5""}","{""cache-control"":""no-cache, no-store"",""content-encoding"":""gzip"",""content-length"":""5292"",""content-type"":""text/html; CHARSET=UTF-8"",""date"":""Wed, 23 Sep 2026 19:56:17 GMT"",""referrer-policy"":""strict-origin-when-cross-origin"",""server"":""Apache/2.4.62 (Oracle Linux Server) OpenSSL/3.5.5""}",True
dukehub.duke.edu,infrastructure.security_headers,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"[""referrer-policy""]","[""referrer-policy""]",False
dukehub.duke.edu,infrastructure.server_header,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""Apache/2.4.62 (Oracle Linux Server) OpenSSL/3.5.5""","""Apache/2.4.62 (Oracle Linux Server) OpenSSL/3.5.5""",False
dukehub.duke.edu,infrastructure.waf,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,legal.ai_restrictions,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,legal.license,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,legal.license_links,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,legal.policy_links,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,legal.scraping_restrictions,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.canonical_url,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.feeds,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,metadata.generator,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.html_language,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""en""","""en""",False
dukehub.duke.edu,metadata.html_title,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""SIS Home""","""SIS Home""",False
dukehub.duke.edu,metadata.json_ld,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,false,false,False
dukehub.duke.edu,metadata.json_ld_types,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,[],[],False
dukehub.duke.edu,metadata.llms_txt_exists,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,false,false,False
dukehub.duke.edu,metadata.llms_txt_status,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,404,404,False
dukehub.duke.edu,metadata.open_graph,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,false,false,False
dukehub.duke.edu,metadata.opensearch_url,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.sitemap_child_sitemap_count,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.sitemap_document_type,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.sitemap_exists,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,false,false,False
dukehub.duke.edu,metadata.sitemap_status,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,404,404,False
dukehub.duke.edu,metadata.sitemap_url_count,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,metadata.web_manifest_url,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,network.dns_address_count,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,1,1,False
dukehub.duke.edu,network.dns_addresses,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"[{""address"":""152.3.72.161"",""family"":""IPv4""}]","[{""address"":""152.3.72.161"",""family"":""IPv4""}]",False
dukehub.duke.edu,network.dns_addresses_truncated,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,false,false,False
dukehub.duke.edu,network.dns_canonical_name,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,no_evidence,no_evidence,null,null,False
dukehub.duke.edu,network.dns_ip_families,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"[""IPv4""]","[""IPv4""]",False
dukehub.duke.edu,network.dns_nameservers,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"[""dns-auth-01.oit.duke.edu"",""dns-auth-02.oit.duke.edu"",""dns-nc1-01.oit.duke.edu""]","[""dns-auth-01.oit.duke.edu"",""dns-auth-02.oit.duke.edu"",""dns-nc1-01.oit.duke.edu""]",False
dukehub.duke.edu,network.dns_resolved,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,true,true,False
dukehub.duke.edu,network.dns_soa_primary,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""dns-auth-01.oit.duke.edu""","""dns-auth-01.oit.duke.edu""",False
dukehub.duke.edu,network.http_version,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""HTTP/1.1""","""HTTP/1.1""",False
dukehub.duke.edu,network.tls_certificate_issuer,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""countryName=GB, organizationName=Sectigo Limited, commonName=Sectigo Public Server Authentication CA OV R36""","""countryName=GB, organizationName=Sectigo Limited, commonName=Sectigo Public Server Authentication CA OV R36""",False
dukehub.duke.edu,network.tls_certificate_not_after,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""Dec 20 23:59:59 2026 GMT""","""Dec 20 23:59:59 2026 GMT""",False
dukehub.duke.edu,network.tls_certificate_not_before,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""Sep 21 00:00:00 2026 GMT""","""Sep 21 00:00:00 2026 GMT""",False
dukehub.duke.edu,network.tls_certificate_verified,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,true,true,False
dukehub.duke.edu,network.tls_cipher,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""bits"":128,""name"":""ECDHE-RSA-AES128-GCM-SHA256"",""protocol"":""TLSv1.2""}","{""bits"":128,""name"":""ECDHE-RSA-AES128-GCM-SHA256"",""protocol"":""TLSv1.2""}",False
dukehub.duke.edu,network.tls_handshake,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,true,true,False
dukehub.duke.edu,network.tls_version,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"""TLSv1.2""","""TLSv1.2""",False
dukehub.duke.edu,preservation.archive_blocked,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,preservation.archive_coverage,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,preservation.cache_behavior,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,skipped,skipped,null,null,False
dukehub.duke.edu,preservation.cache_header_hints,26de370c-cfa2-49df-bedc-06e0ee375749,7a8dba28-baaf-4068-b7fb-85660fa68ef1,2026-09-23T19:55:35.238840+00:00,2026-09-23T19:56:16.853545+00:00,observed,observed,"{""cache-control"":""no-cache, no-store""}","{""cache-control"":""no-cache, no-store""}",False
www.cloudflare.com,agent.a2a,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.agent_card,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
www.cloudflare.com,agent.api_documentation,bff7e036-8707-4951-8b52-0a16516920ca,5ea81fc6-f651-4005-805b-d37ca9ebe64e,2026-09-22T12:50:04.254008+00:00,2026-09-22T12:51:04.388735+00:00,error,error,null,null,False
